 ,X,Y
1,0.060,1.143
2,0.206,4.322
3,0.105,0.993
4,1.609,3.580
5,0.266,0.752
6,2.552,3.199
7,0.346,0.612
8,4.016,1.975
9,0.406,0.391
10,5.119,1.153
11,0.466,0.211
12,5.821,0.491
13,0.506,0.010
14,5.941,-0.552
15,0.486,-0.211
16,5.480,-1.534
17,0.426,-0.451
18,5.320,-1.715
19,0.386,-0.632
20,3.535,-1.314
21,0.186,-0.812
22,3.374,-1.334
23,-0.035,-0.913
24,1.389,-4.121
25,-0.216,-0.852
26,-1.459,-4.282
27,-0.336,-0.592
28,-4.026,-2.818
29,-0.516,-0.511
30,-5.249,-1.594
31,-0.597,-0.170
32,-5.991,-0.451
33,-0.557,0.030
34,-5.731,1.494
35,-0.617,0.271
36,-5.590,1.735
37,-0.516,0.511
38,-4.628,2.336
39,-0.436,0.772
40,-3.043,3.500
41,-0.216,0.973
42,-2.021,3.800
43,-0.196,1.294
44,-1.720,4.001
