 ,X,Y
1,0.096,0.607
2,1.933,3.886
3,0.101,0.415
4,3.423,2.758
5,0.229,0.330
6,4.658,2.225
7,0.378,0.181
8,5.872,0.522
9,0.442,0.011
10,5.723,-1.075
11,0.399,-0.245
12,5.191,-1.927
13,0.314,-0.543
14,4.595,-1.991
15,0.186,-0.777
16,2.763,-3.056
17,0.037,-0.905
18,1.720,-3.759
19,-0.197,-0.926
20,-2.518,-3.141
21,-0.346,-0.799
22,-4.137,-2.162
23,-0.559,-0.607
24,-4.797,-1.459
25,-0.602,-0.373
26,-5.585,-0.586
27,-0.665,-0.138
28,-5.798,-0.181
29,-0.751,0.011
30,-5.265,1.288
31,-0.580,0.245
32,-4.605,2.140
33,-0.453,0.415
34,-3.200,3.439
35,-0.261,0.628
36,-2.944,3.375
37,-0.218,0.756
38,-0.197,4.270
39,-0.218,0.948
40,0.378,3.546
41,-0.048,0.884
42,1.294,3.674
