 ,X,Y
1,0.187,1.029
2,1.435,4.195
3,0.343,0.982
4,3.540,3.400
5,0.437,0.733
6,4.647,2.277
7,0.686,0.468
8,5.037,2.682
9,0.639,0.156
10,5.692,0.842
11,0.702,-0.031
12,5.739,-0.421
13,0.639,-0.234
14,5.583,-0.904
15,0.593,-0.437
16,5.146,-1.185
17,0.483,-0.624
18,4.195,-2.386
19,0.296,-0.795
20,3.212,-3.197
21,0.078,-0.780
22,1.326,-4.304
23,-0.047,-0.795
24,-2.854,-3.228
25,-0.234,-0.702
26,-2.885,-3.478
27,-0.343,-0.608
28,-4.304,-1.622
29,-0.499,-0.359
30,-4.928,-1.154
31,-0.515,-0.187
32,-5.723,-0.374
33,-0.624,0.109
34,-6.020,1.076
35,-0.624,0.374
36,-5.676,1.591
37,-0.499,0.577
38,-4.600,2.807
39,-0.327,0.780
40,-3.712,3.556
41,-0.218,1.092
42,-2.542,3.867
43,-0.031,1.294
44,-1.435,4.148
45,0.187,1.372
46,0.717,4.023
