 ,X,Y
1,0.110,1.362
2,2.393,3.736
3,0.294,1.178
4,3.828,3.387
5,0.423,0.920
6,4.491,2.982
7,0.571,0.681
8,5.558,1.804
9,0.552,0.368
10,6.000,1.564
11,0.552,0.055
12,6.000,-1.068
13,0.534,-0.147
14,5.779,-1.178
15,0.368,-0.368
16,4.730,-2.558
17,0.313,-0.552
18,3.423,-3.203
19,0.166,-0.773
20,2.393,-3.773
21,-0.129,-0.865
22,-1.896,-3.994
23,-0.239,-0.791
24,-2.448,-3.479
25,-0.350,-0.626
26,-4.454,-1.785
27,-0.607,-0.405
28,-5.301,-1.804
29,-0.644,-0.202
30,-5.816,-1.178
31,-0.681,0.074
32,-6.368,0.736
33,-0.681,0.350
34,-6.276,1.638
35,-0.552,0.663
36,-5.522,2.650
37,-0.387,0.920
38,-4.288,2.871
39,-0.221,1.178
40,-2.890,4.344
41,-0.055,1.417
42,-2.356,2.669
43,0.055,1.472
44,-0.166,3.552
