 ,X,Y
1,0.102,1.383
2,0.337,10.049
3,0.572,1.383
4,7.945,7.383
5,0.768,0.990
6,10.180,2.363
7,1.121,0.402
8,12.023,2.951
9,1.004,-0.068
10,8.572,0.167
11,0.886,-0.461
12,10.023,-2.382
13,0.729,-1.010
14,8.886,-4.068
15,0.415,-1.206
16,6.376,-5.637
17,0.141,-1.637
18,4.533,-6.382
19,-0.212,-1.794
20,-4.330,-7.755
21,-0.604,-1.480
22,-6.134,-5.872
23,-0.683,-0.853
24,-8.879,-4.461
25,-0.800,-0.421
26,-10.761,-3.794
27,-0.800,0.128
28,-11.820,-2.617
29,-0.918,0.598
30,-12.918,4.324
31,-0.643,1.108
32,-10.996,4.481
33,-0.212,1.539
34,-4.957,10.363
