 ,X,Y
1,0.351,1.307
2,2.311,6.786
3,0.507,0.929
4,6.030,5.450
5,0.618,0.595
6,8.747,2.198
7,0.640,0.127
8,9.571,-1.588
9,0.729,-0.229
10,9.437,-3.392
11,0.663,-0.808
12,7.722,-5.418
13,0.373,-0.964
14,5.206,-6.264
15,0.150,-1.098
16,5.985,-4.550
17,-0.139,-1.120
18,-3.547,-5.418
19,-0.317,-0.942
20,-6.330,-4.104
21,-0.540,-0.675
22,-8.513,-1.788
23,-0.651,-0.207
24,-9.381,1.218
25,-0.562,0.238
26,-9.003,3.178
27,-0.540,0.617
28,-7.845,3.445
29,-0.295,1.040
30,-5.350,6.073
31,-0.050,1.374
32,-3.413,6.675
33,0.195,1.486
34,-0.830,6.719
