 ,X,Y
1,5.268,4.162
2,5.636,6.398
3,5.363,4.055
4,6.421,6.231
5,5.494,4.007
6,7.206,5.934
7,5.529,3.924
8,7.670,5.672
9,5.589,3.829
10,7.967,5.113
11,5.636,3.686
12,8.276,4.400
13,5.696,3.532
14,8.538,4.424
15,5.648,3.413
16,8.752,3.865
17,5.589,3.258
18,8.728,2.461
19,5.577,3.151
20,8.205,1.938
21,5.529,3.032
22,7.539,1.617
23,5.458,2.913
24,7.480,1.843
25,5.351,2.866
26,6.730,1.153
27,5.208,2.854
28,5.720,1.748
29,5.113,2.830
30,5.173,0.916
31,5.196,2.735
32,5.292,1.486
33,4.959,2.913
34,4.804,0.963
35,4.864,3.056
36,3.211,1.582
37,4.745,3.080
38,2.580,2.152
39,4.780,3.211
40,2.937,2.022
41,4.733,3.341
42,1.736,3.080
43,4.685,3.460
44,1.486,3.520
45,4.768,3.627
46,1.784,4.435
47,4.828,3.770
48,2.533,5.030
49,4.923,3.924
50,2.925,5.708
51,4.971,4.019
52,3.104,5.934
53,5.137,4.150
54,4.305,6.362
55,5.196,4.269
56,5.066,6.528
