 ,X,Y
1,0.270,0.981
2,0.497,4.825
3,0.338,0.799
4,1.749,4.870
5,0.475,0.639
6,3.750,3.437
7,0.520,0.389
8,4.888,1.117
9,0.520,0.207
10,5.957,1.572
11,0.520,-0.020
12,6.002,1.299
13,0.520,-0.316
14,5.570,0.799
15,0.520,-0.521
16,4.728,-1.544
17,0.338,-0.657
18,3.182,-2.545
19,0.179,-0.794
20,1.612,-3.410
21,-0.003,-0.885
22,-2.050,-2.341
23,-0.185,-0.816
24,-2.937,-2.295
25,-0.390,-0.657
26,-3.370,-2.227
27,-0.481,-0.498
28,-4.348,-0.202
29,-0.412,-0.248
30,-6.259,0.139
31,-0.390,0.002
32,-6.713,1.049
33,-0.344,0.230
34,-5.963,2.300
35,-0.299,0.594
36,-4.985,3.301
37,-0.139,0.753
38,-3.574,4.188
39,0.088,0.935
40,-2.096,4.347
