 ,X,Y
1,0.038,1.086
2,0.082,3.558
3,0.233,0.870
4,1.491,3.428
5,0.298,0.696
6,3.073,2.365
7,0.363,0.479
8,4.721,0.913
9,0.472,0.219
10,5.848,0.479
11,0.385,-0.128
12,5.566,-0.453
13,0.472,-0.323
14,4.959,-1.277
15,0.363,-0.583
16,4.330,-2.577
17,0.168,-0.691
18,2.228,-2.989
19,-0.114,-0.821
20,-0.395,-3.770
21,-0.287,-0.583
22,-2.650,-2.252
23,-0.460,-0.474
24,-3.734,-1.688
25,-0.439,-0.258
26,-4.883,-0.193
27,-0.374,-0.019
28,-5.034,0.414
29,-0.222,0.393
30,-5.208,0.544
31,-0.222,0.718
32,-3.972,1.845
33,-0.222,1.021
34,-2.845,2.734
35,-0.005,1.238
36,-0.916,3.493
