 ,X,Y
1,0.116,1.201
2,1.671,4.173
3,0.195,1.044
4,3.344,3.130
5,0.274,0.768
6,3.895,2.953
7,0.372,0.473
8,4.486,3.051
9,0.412,0.315
10,5.470,2.677
11,0.353,0.060
12,6.021,0.138
13,0.451,-0.216
14,5.903,-1.003
15,0.490,-0.393
16,4.781,-1.830
17,0.392,-0.629
18,4.053,-1.791
19,0.175,-0.806
20,2.714,-2.696
21,0.077,-0.944
22,1.671,-3.326
23,-0.061,-0.944
24,1.258,-3.523
25,-0.258,-0.885
26,-1.439,-3.641
27,-0.395,-0.708
28,-1.399,-4.093
29,-0.533,-0.531
30,-3.682,-3.759
31,-0.651,-0.393
32,-6.024,-2.086
33,-0.553,-0.078
34,-6.103,0.099
35,-0.474,0.237
36,-5.926,0.315
37,-0.573,0.512
38,-5.395,1.595
39,-0.474,0.748
40,-4.450,2.225
41,-0.317,0.985
42,-2.777,3.248
43,-0.317,1.162
44,-2.600,3.327
45,-0.080,1.398
46,-0.435,4.311
