 ,X,Y
1,0.027,1.500
2,2.836,4.145
3,0.245,1.282
4,4.363,3.572
5,0.370,1.018
6,4.548,3.027
7,0.485,0.764
8,5.471,1.896
9,0.578,0.557
10,7.341,0.580
11,0.508,0.141
12,7.272,-1.567
13,0.647,-0.159
14,6.695,-2.213
15,0.624,-0.367
16,5.818,-2.375
17,0.555,-0.667
18,5.240,-3.344
19,0.347,-0.898
20,2.724,-4.083
21,0.162,-0.967
22,2.378,-3.968
23,5.775E-4,-1.036
24,2.147,-3.944
25,-0.230,-1.082
26,-2.539,-3.344
27,-0.530,-0.782
28,-3.254,-2.929
29,-0.577,-0.574
30,-4.731,-3.437
31,-0.530,-0.251
32,-6.093,-2.467
33,-0.577,0.049
34,-6.947,-1.544
35,-0.623,0.395
36,-7.271,0.303
37,-0.600,0.695
38,-6.024,1.665
39,-0.484,1.018
40,-5.493,2.888
41,-0.369,1.411
42,-4.408,3.234
43,-0.207,1.757
44,-2.677,4.712
45,0.024,1.734
46,-1.546,4.573
