 ,X,Y
1,-0.276,1.642
2,-2.613,9.642
3,0.159,1.484
4,1.545,10.830
5,0.357,1.088
6,7.208,8.493
7,0.555,0.732
8,11.485,1.840
9,0.753,0.375
10,11.881,0.217
11,0.951,-0.140
12,11.010,-0.932
13,0.674,-0.575
14,9.109,-3.545
15,0.872,-1.050
16,7.564,-3.426
17,0.436,-1.328
18,5.466,-5.684
19,0.120,-1.407
20,2.535,-6.476
21,-0.237,-1.407
22,-3.999,-4.812
23,-0.514,-1.288
24,-5.306,-5.010
25,-0.950,-1.248
26,-7.127,-5.684
27,-1.266,-0.813
28,-9.503,-4.298
29,-1.029,-0.060
30,-11.365,-0.932
31,-1.187,0.296
32,-11.285,0.415
33,-1.068,0.732
34,-11.365,3.662
35,-0.870,1.207
36,-8.395,6.236
37,-0.593,1.682
38,-6.177,9.087
