 ,X,Y
1,0.120,1.631
2,3.543,9.322
3,0.563,1.107
4,9.060,4.611
5,0.684,0.785
6,10.992,3.201
7,0.765,0.383
8,11.314,2.195
9,0.966,-0.020
10,11.314,0.664
11,1.167,-0.463
12,10.308,-1.550
13,1.006,-0.946
14,8.415,-3.845
15,0.805,-1.268
16,6.442,-4.892
17,0.362,-1.550
18,3.664,-6.664
19,-0.081,-1.470
20,-0.282,-6.865
21,-0.484,-1.550
22,-2.094,-7.349
23,-0.725,-1.309
24,-6.403,-6.020
25,-1.047,-0.906
26,-9.745,-4.168
27,-1.088,-0.503
28,-10.188,-5.094
29,-1.047,0.101
30,-11.879,1.067
31,-1.047,0.584
32,-11.758,3.443
33,-0.766,1.067
34,-8.899,5.819
35,-0.524,1.591
36,-6.926,7.993
37,-0.282,1.832
38,-2.215,9.805
