 ,X,Y
1,0.121,1.549
2,2.101,11.362
3,0.584,1.507
4,6.818,9.972
5,1.006,0.875
6,10.608,6.898
7,1.132,0.159
8,12.925,1.001
9,1.216,-0.346
10,11.872,-0.894
11,1.216,-0.894
12,9.850,-3.632
13,0.879,-1.357
14,7.913,-4.853
15,0.627,-1.526
16,2.985,-7.254
17,0.290,-1.652
18,1.722,-7.001
19,0.037,-1.568
20,0.037,-7.338
21,-0.258,-1.568
22,-5.017,-5.653
23,-0.679,-1.610
24,-6.786,-5.401
25,-0.932,-1.147
26,-7.839,-5.358
27,-1.058,-0.725
28,-10.577,-3.842
29,-0.806,-0.094
30,-12.978,-0.768
31,-0.763,0.496
32,-13.104,3.276
33,-0.637,1.043
34,-10.956,6.687
35,-0.426,1.465
36,-6.154,10.057
37,-0.174,1.802
38,-2.827,10.773
