 ,X,Y
1,0.125,1.026
2,-1.363,5.490
3,0.329,1.026
4,3.889,3.798
5,0.419,0.810
6,5.060,1.867
7,0.534,0.442
8,6.140,2.487
9,0.419,0.167
10,8.047,0.419
11,0.557,-0.155
12,7.863,0.052
13,0.534,-0.385
14,6.324,-2.039
15,0.511,-0.615
16,4.187,-3.211
17,0.281,-0.775
18,2.395,-4.061
19,-0.063,-0.775
20,0.258,-4.612
21,-0.339,-0.592
22,-4.612,-3.395
23,-0.408,-0.316
24,-6.427,-2.430
25,-0.546,-0.063
26,-7.852,-0.385
27,-0.362,0.258
28,-8.081,0.833
29,-0.408,0.580
30,-6.519,2.464
31,-0.293,0.902
32,-4.359,3.957
33,-0.109,1.132
34,-3.578,4.371
