 ,X,Y
1,0.115,1.046
2,2.876,3.005
3,0.222,0.868
4,2.537,3.468
5,0.400,0.779
6,3.481,2.613
7,0.489,0.548
8,3.766,1.812
9,0.614,0.352
10,4.656,0.103
11,0.632,0.156
12,4.781,-1.055
13,0.632,-0.040
14,4.817,-1.981
15,0.578,-0.254
16,4.692,-1.999
17,0.578,-0.467
18,4.104,-2.943
19,0.472,-0.663
20,3.339,-3.263
21,0.400,-0.841
22,2.608,-3.406
23,0.222,-0.966
24,2.430,-3.085
25,0.062,-0.895
26,-0.472,-3.940
27,-0.152,-1.019
28,-1.309,-3.975
29,-0.330,-0.948
30,-2.306,-3.317
31,-0.454,-0.752
32,-3.161,-3.406
33,-0.597,-0.539
34,-4.194,-2.747
35,-0.722,-0.343
36,-4.817,-1.749
37,-0.739,-0.165
38,-5.120,-0.592
39,-0.686,0.103
40,-4.728,-0.040
41,-0.704,0.316
42,-4.123,0.530
43,-0.615,0.548
44,-4.087,1.171
45,-0.419,0.726
46,-2.876,2.863
47,-0.259,0.975
48,-1.719,4.269
49,-0.098,0.993
50,-0.490,4.163
51,-0.098,0.993
52,-1.042,4.234
