 ,X,Y
1,-0.064,0.858
2,0.741,4.264
3,0.045,0.730
4,1.254,4.062
5,0.174,0.656
6,2.316,3.550
7,0.320,0.546
8,2.866,3.000
9,0.503,0.400
10,3.745,1.883
11,0.558,0.217
12,4.056,0.986
13,0.650,0.070
14,4.514,-0.131
15,0.705,-0.131
16,4.532,-0.809
17,0.595,-0.296
18,4.148,-2.091
19,0.503,-0.516
20,3.928,-2.622
21,0.412,-0.772
22,2.737,-3.281
23,0.210,-0.900
24,2.225,-3.336
25,0.045,-0.974
26,1.602,-3.373
27,-0.248,-0.809
28,-2.097,-3.134
29,-0.431,-0.772
30,-2.482,-2.878
31,-0.596,-0.607
32,-3.837,-2.036
33,-0.779,-0.369
34,-4.441,-0.662
35,-0.797,-0.204
36,-4.295,-0.204
37,-0.760,0.034
38,-4.386,0.839
39,-0.742,0.272
40,-3.910,2.103
41,-0.724,0.400
42,-3.910,1.792
43,-0.669,0.601
44,-3.049,3.092
45,-0.541,0.730
46,-2.427,3.550
47,-0.357,0.876
48,-2.024,4.026
49,-0.193,1.023
50,-1.035,4.191
51,-0.083,1.023
52,-0.596,4.392
