 ,X,Y
1,-0.142,1.746
2,-1.510,7.079
3,0.142,1.274
4,3.020,5.522
5,0.897,1.133
6,6.135,3.870
7,0.849,0.425
8,7.079,3.775
9,1.038,-0.047
10,8.023,0.614
11,0.944,-0.566
12,6.701,-2.407
13,0.897,-1.133
14,4.822,-5.032
15,0.507,-1.436
16,2.505,-5.591
17,0.188,-1.756
18,2.026,-5.192
19,-0.372,-1.636
20,-2.449,-4.832
21,-0.651,-1.276
22,-3.648,-3.873
23,-1.011,-1.037
24,-5.845,-3.154
25,-0.971,-0.477
26,-7.243,-1.276
27,-1.011,0.242
28,-8.162,0.441
29,-0.931,0.801
30,-6.884,3.478
31,-0.571,1.440
32,-4.167,6.115
