 ,X,Y
1,-0.111,1.151
2,-1.162,6.290
3,0.127,1.008
4,1.699,6.101
5,0.316,0.631
6,3.585,4.686
7,0.473,0.253
8,5.503,2.548
9,0.661,-0.124
10,6.415,0.285
11,0.819,-0.376
12,5.032,-1.885
13,0.819,-0.847
14,4.277,-3.614
15,0.504,-1.162
16,2.988,-4.494
17,0.158,-1.319
18,1.982,-4.400
19,-0.187,-1.256
20,-2.483,-3.991
21,-0.533,-0.879
22,-3.269,-3.488
23,-0.785,-0.784
24,-4.715,-2.954
25,-1.036,-0.470
26,-6.413,-1.885
27,-1.131,0.128
28,-7.167,0.348
29,-0.753,0.693
30,-6.287,2.926
31,-0.470,1.071
32,-5.532,3.932
