 ,X,Y
1,0.171,1.258
2,1.224,3.925
3,0.310,0.953
4,2.787,3.678
5,0.443,0.534
6,4.006,2.820
7,0.405,0.419
8,5.054,0.553
9,0.443,0.210
10,6.083,1.124
11,0.519,-0.038
12,6.083,-0.171
13,0.481,-0.343
14,5.740,-0.781
15,0.424,-0.572
16,4.959,-1.886
17,0.310,-0.762
18,3.473,-2.992
19,0.214,-0.877
20,2.711,-2.458
21,0.043,-0.953
22,1.796,-3.220
23,-0.052,-0.896
24,1.586,-3.373
25,-0.224,-0.877
26,-3.559,-2.763
27,-0.376,-0.705
28,-4.778,-2.153
29,-0.548,-0.514
30,-5.674,-1.505
31,-0.491,-0.210
32,-6.398,-0.381
33,-0.414,0.000
34,-5.407,0.114
35,-0.453,0.381
36,-5.331,1.829
37,-0.357,0.553
38,-4.607,2.630
39,-0.224,0.762
40,-4.245,2.763
41,-0.148,1.086
42,-1.920,3.335
