 ,X,Y
1,-0.058,1.212
2,0.697,4.088
3,0.063,0.991
4,2.390,3.761
5,0.197,0.875
6,3.871,2.587
7,0.236,0.625
8,5.295,1.395
9,0.216,0.433
10,5.949,-0.317
11,0.447,0.048
12,6.295,-0.414
13,0.370,-0.164
14,5.564,-1.683
15,0.332,-0.394
16,5.141,-2.030
17,0.255,-0.683
18,3.814,-2.722
19,0.101,-0.741
20,2.833,-3.299
21,-0.265,-0.798
22,2.025,-3.472
23,-0.495,-0.760
24,-0.765,-4.069
25,-0.476,-0.625
26,-4.420,-1.395
27,-0.534,-0.414
28,-5.439,-1.010
29,-0.649,-0.202
30,-5.939,-0.875
31,-0.572,0.010
32,-6.574,-0.048
33,-0.534,0.279
34,-6.651,0.394
35,-0.553,0.625
36,-5.805,2.203
37,-0.495,0.837
38,-3.900,3.492
39,-0.399,1.029
40,-3.323,3.972
41,-0.226,1.145
42,-0.495,4.550
