 ,X,Y
1,0.192,1.024
2,0.475,5.183
3,0.320,0.960
4,2.112,4.863
5,0.400,0.736
6,4.111,3.727
7,0.448,0.656
8,4.591,2.639
9,0.480,0.480
10,5.487,1.808
11,0.448,0.272
12,5.471,1.152
13,0.480,0.032
14,6.239,-0.048
15,0.448,-0.224
16,5.951,-0.928
17,0.416,-0.528
18,4.703,-3.679
19,0.320,-0.768
20,3.055,-4.847
21,0.160,-0.944
22,0.656,-5.407
23,-0.144,-0.912
24,-0.480,-4.255
25,-0.368,-0.944
26,-1.712,-3.567
27,-0.688,-0.656
28,-3.935,-2.495
29,-0.720,-0.512
30,-5.183,-1.408
31,-0.640,-0.192
32,-5.567,-0.416
33,-0.608,0.144
34,-5.887,1.264
35,-0.464,0.384
36,-5.087,3.087
37,-0.128,0.400
38,-4.079,4.511
39,0.048,0.704
40,-2.959,4.783
41,0.016,0.944
42,-1.520,4.783
