 ,X,Y
1,-0.301,1.430
2,0.764,5.821
3,0.063,1.552
4,3.122,5.598
5,0.414,1.074
6,3.823,6.235
7,0.541,0.691
8,8.283,1.647
9,0.477,0.182
10,9.813,-1.507
11,0.637,-0.264
12,8.538,-2.686
13,0.541,-0.806
14,6.563,-3.419
15,0.286,-0.965
16,3.090,-5.044
17,-5.972E-4,-0.902
18,0.191,-4.980
19,-0.351,-1.061
20,-2.103,-5.203
21,-0.606,-0.774
22,-4.493,-4.438
23,-0.893,-0.710
24,-7.743,-0.934
25,-1.052,-0.201
26,-9.240,0.213
27,-0.765,0.405
28,-9.495,-0.169
29,-0.829,1.042
30,-8.507,0.914
31,-0.542,1.424
32,-7.456,2.603
