 ,X,Y
1,-4.079,3.157
2,-1.940,7.293
3,-3.708,3.015
4,-1.541,7.550
5,-3.680,2.644
6,2.481,3.927
7,-3.623,2.245
8,4.306,1.218
9,-3.623,1.760
10,3.622,-0.265
11,-3.680,1.360
12,1.511,-0.636
13,-3.879,1.161
14,-1.284,-2.347
15,-4.108,1.104
16,-3.765,-2.233
17,-4.279,1.075
18,-3.395,-2.005
19,-4.535,1.132
20,-6.019,-2.604
21,-4.621,1.246
22,-8.272,-2.034
23,-4.764,1.446
24,-11.238,1.161
25,-4.849,1.817
26,-12.892,2.216
27,-4.792,2.416
28,-13.120,1.959
29,-4.792,2.901
30,-12.037,2.872
31,-4.564,3.300
32,-10.382,4.156
33,-4.250,3.385
34,-4.051,7.635
