 ,X,Y
1,-0.077,1.619
2,0.357,6.919
3,0.389,1.633
4,4.860,5.320
5,0.552,1.111
6,7.797,2.644
7,0.715,0.621
8,10.538,0.132
9,0.650,-0.064
10,11.191,-1.011
11,0.748,-0.619
12,9.592,-1.239
13,0.422,-1.043
14,6.035,-3.882
15,0.128,-1.206
16,3.620,-4.470
17,-0.198,-1.174
18,0.781,-5.579
19,-0.427,-1.108
20,-4.049,-4.241
21,-0.688,-0.978
22,-6.170,-1.729
23,-0.786,-0.521
24,-7.802,1.208
25,-0.655,-0.064
26,-9.172,2.579
27,-0.884,0.588
28,-10.575,3.297
29,-0.753,1.078
30,-6.659,3.917
31,-0.329,1.665
32,-6.105,4.439
