 ,X,Y
1,0.157,0.942
2,-0.100,3.045
3,0.284,0.724
4,2.116,3.394
5,0.353,0.550
6,3.965,1.858
7,0.528,0.288
8,5.029,1.143
9,0.545,-0.044
10,5.273,0.253
11,0.493,-0.253
12,4.977,-1.492
13,0.388,-0.567
14,4.035,-1.457
15,0.301,-0.759
16,1.592,-3.760
17,0.161,-0.986
18,-0.449,-4.074
19,-0.031,-0.986
20,-0.990,-3.690
21,-0.188,-0.916
22,-2.403,-3.376
23,-0.449,-0.689
24,-3.293,-3.114
25,-0.502,-0.497
26,-5.003,-0.602
27,-0.519,-0.131
28,-5.335,-0.323
29,-0.345,0.148
30,-5.038,1.823
31,-0.327,0.358
32,-3.921,1.614
33,-0.205,0.602
34,-3.293,2.225
35,-0.013,0.864
36,-2.072,2.870
