 ,X,Y
1,0.229,1.013
2,0.594,5.110
3,0.098,0.833
4,4.478,2.157
5,0.163,0.654
6,5.867,2.288
7,0.163,0.523
8,6.488,1.095
9,0.131,0.098
10,5.393,2.223
11,0.261,-0.065
12,6.831,0.311
13,0.278,-0.212
14,6.635,-0.637
15,0.343,-0.392
16,6.178,-1.585
17,0.409,-0.588
18,5.557,-2.353
19,0.343,-0.801
20,4.494,-3.383
21,0.016,-0.932
22,2.272,-4.266
23,-0.163,-0.932
24,-1.765,-4.592
25,-0.392,-0.768
26,-4.380,-2.484
27,-0.474,-0.637
28,-5.083,-1.667
29,-0.474,-0.458
30,-5.965,-1.128
31,-0.458,-0.267
32,-6.799,-0.398
33,-0.436,-0.093
34,-6.406,0.430
35,-0.261,0.082
36,-6.951,2.108
37,-0.196,0.300
38,-6.559,2.283
39,-0.109,0.474
40,-4.772,3.775
41,-0.049,0.637
42,-3.301,4.739
43,0.016,0.735
44,-1.177,6.308
45,0.065,0.915
46,-0.049,5.638
