 ,X,Y
1,0.038,1.337
2,1.433,6.470
3,0.083,1.095
4,2.987,5.196
5,0.159,0.993
6,6.349,3.031
7,0.261,0.815
8,6.807,1.885
9,0.261,0.586
10,7.291,1.248
11,0.388,0.357
12,7.368,1.554
13,0.439,0.127
14,7.673,0.713
15,0.414,-0.102
16,7.088,-0.815
17,0.312,-0.229
18,6.247,-2.114
19,0.338,-0.484
20,5.585,-3.057
21,0.312,-0.713
22,4.846,-2.700
23,0.210,-0.764
24,3.038,-3.057
25,0.032,-0.866
26,1.891,-4.126
27,-0.248,-0.917
28,-2.031,-3.082
29,-0.401,-0.815
30,-5.317,-2.802
31,-0.554,-0.739
32,-3.993,-3.031
33,-0.630,-0.560
34,-5.750,-3.184
35,-0.554,-0.408
36,-7.202,-0.917
37,-0.554,-0.204
38,-6.769,-0.408
39,-0.529,0.000
40,-7.228,-0.433
41,-0.376,0.204
42,-6.718,2.496
43,-0.325,0.433
44,-6.081,4.025
45,-0.223,0.611
46,-5.470,3.439
47,-0.096,0.764
48,-5.088,3.923
49,-0.019,0.993
50,-2.668,6.343
