 ,X,Y
1,0.182,1.498
2,0.643,5.399
3,0.205,1.221
4,2.398,4.961
5,0.366,0.921
6,5.653,1.960
7,0.620,0.644
8,6.253,0.113
9,0.736,0.229
10,6.622,-0.671
11,0.736,-0.233
12,5.075,-1.872
13,0.713,-0.625
14,4.060,-2.426
15,0.459,-0.856
16,1.936,-3.903
17,0.159,-1.018
18,1.128,-4.134
19,-0.026,-1.087
20,0.366,-4.134
21,-0.349,-1.087
22,-2.565,-3.326
23,-0.534,-0.972
24,-2.981,-3.003
25,-0.788,-0.879
26,-3.765,-2.887
27,-0.880,-0.533
28,-5.174,-2.149
29,-0.880,-0.164
30,-6.074,-1.133
31,-0.718,0.252
32,-6.720,1.175
33,-0.441,0.644
34,-5.012,3.691
35,-0.188,1.014
36,-4.366,4.291
37,-0.049,1.244
38,-1.065,5.838
