 ,X,Y
1,-0.064,1.600
2,-0.731,7.188
3,0.123,1.621
4,2.597,5.652
5,0.272,1.493
6,4.175,5.396
7,0.400,1.258
8,6.756,3.690
9,0.464,1.066
10,7.225,2.303
11,0.571,0.938
12,7.118,1.514
13,0.677,0.704
14,7.545,0.512
15,0.635,0.469
16,7.630,1.088
17,0.677,0.256
18,7.417,0.277
19,0.699,0.085
20,7.289,-0.320
21,0.677,-0.107
22,6.905,-0.725
23,0.613,-0.277
24,6.649,-1.045
25,0.592,-0.427
26,6.159,-2.879
27,0.507,-0.533
28,5.071,-3.263
29,0.336,-0.746
30,4.559,-3.093
31,0.229,-0.810
32,-0.048,-4.991
33,0.016,-0.853
34,-2.927,-4.671
35,-0.261,-0.917
36,-3.439,-4.394
37,-0.304,-0.789
38,-4.826,-3.263
39,-0.496,-0.661
40,-5.273,-2.559
41,-0.581,-0.533
42,-6.489,-2.005
43,-0.624,-0.235
44,-7.726,0.661
45,-0.581,0.085
46,-7.364,0.469
47,-0.688,0.320
48,-7.641,0.874
49,-0.581,0.533
50,-7.598,3.007
51,-0.539,0.789
52,-7.321,2.431
53,-0.432,1.024
54,-6.766,3.669
55,-0.347,1.130
56,-6.788,2.858
57,-0.304,1.386
58,-4.250,5.631
59,-0.133,1.706
60,-6.340,3.050
