 ,X,Y
1,0.096,1.792
2,2.661,5.087
3,0.144,1.482
4,5.028,3.786
5,0.251,1.184
6,7.332,1.866
7,0.315,1.034
8,7.588,1.461
9,0.464,0.757
10,7.332,1.397
11,0.549,0.395
12,7.588,0.970
13,0.549,0.160
14,7.417,0.608
15,0.571,-0.075
16,7.012,0.373
17,0.592,-0.203
18,6.585,-0.373
19,0.784,-0.331
20,5.903,-1.141
21,0.549,-0.437
22,6.500,-2.037
23,0.507,-0.693
24,5.924,-1.994
25,0.336,-0.821
26,5.071,-3.210
27,0.187,-1.013
28,2.895,-2.080
29,0.016,-1.077
30,-1.392,-4.532
31,-0.219,-1.077
32,-3.482,-3.295
33,-0.325,-0.992
34,-5.273,-1.738
35,-0.411,-0.821
36,-6.447,-0.736
37,-0.517,-0.693
38,-5.615,-2.783
39,-0.603,-0.587
40,-6.063,-0.821
41,-0.645,-0.352
42,-7.065,-0.352
43,-0.624,-0.117
44,-5.593,-0.224
45,-0.624,0.117
46,-7.428,0.544
47,-0.603,0.331
48,-7.620,1.184
49,-0.560,0.523
50,-6.894,1.077
51,-0.517,0.736
52,-6.575,1.674
53,-0.475,0.928
54,-6.916,2.080
55,-0.347,1.077
56,0.890,4.767
57,-0.283,1.461
58,-6.276,1.589
59,-0.283,1.738
60,-5.593,3.615
61,-0.176,1.866
62,-0.709,5.535
