 ,X,Y
1,-0.105,1.711
2,0.297,7.101
3,0.180,1.467
4,3.137,5.285
5,0.250,1.350
6,5.605,2.025
7,0.437,1.071
8,6.490,1.956
9,0.599,0.838
10,6.629,1.304
11,0.762,0.675
12,6.559,1.327
13,0.902,0.349
14,6.606,0.396
15,0.879,0.140
16,7.025,0.116
17,0.925,-0.210
18,6.396,-0.140
19,0.856,-0.466
20,6.420,-1.606
21,0.925,-0.652
22,5.535,-2.538
23,0.716,-0.815
24,6.233,-2.491
25,0.530,-1.048
26,5.465,-2.514
27,0.297,-1.117
28,5.326,-2.933
29,0.087,-1.141
30,3.603,-4.260
31,-0.029,-1.164
32,-3.358,-4.354
33,-0.192,-1.234
34,-4.313,-3.725
35,-0.448,-1.187
36,-4.406,-3.515
37,-0.495,-1.048
38,-5.500,-3.306
39,-0.681,-0.978
40,-5.873,-3.096
41,-0.728,-0.768
42,-6.827,-2.305
43,-0.890,-0.582
44,-6.897,-2.002
45,-1.007,-0.349
46,-6.687,-1.746
47,-0.937,-0.116
48,-6.897,-1.024
49,-0.914,0.140
50,-6.850,-0.303
51,-0.890,0.372
52,-6.920,0.256
53,-0.867,0.629
54,-5.710,3.096
55,-0.774,0.861
56,-5.197,3.981
57,-0.565,1.094
58,-5.174,3.492
59,-0.378,1.304
60,-5.221,3.748
61,-0.192,1.606
62,-1.286,5.983
