 ,X,Y
1,-0.109,1.712
2,-0.310,6.118
3,0.079,1.675
4,1.487,5.754
5,0.297,1.578
6,6.100,2.792
7,0.443,1.311
8,6.925,2.452
9,0.589,1.141
10,6.707,2.792
11,0.734,0.850
12,6.513,2.622
13,0.710,0.607
14,6.464,2.816
15,0.759,0.340
16,8.103,1.074
17,0.649,0.030
18,8.370,1.608
19,0.698,-0.237
20,7.593,1.439
21,0.722,-0.504
22,7.545,0.370
23,0.674,-0.649
24,6.913,0.127
25,0.601,-0.892
26,5.675,-1.645
27,0.358,-1.038
28,6.476,-1.378
29,0.188,-1.232
30,2.907,-4.316
31,-0.030,-1.208
32,2.616,-4.024
33,-0.225,-1.232
34,-4.886,-3.053
35,-0.419,-1.038
36,-4.279,-3.466
37,-0.637,-0.868
38,-6.683,-1.888
39,-0.807,-0.722
40,-7.023,-0.528
41,-0.783,-0.504
42,-7.799,-0.844
43,-0.880,-0.261
44,-7.824,0.564
45,-0.856,-0.042
46,-7.120,1.366
47,-0.783,0.152
48,-7.727,2.507
49,-0.759,0.443
50,-7.727,2.798
51,-0.734,0.734
52,-6.634,2.385
53,-0.516,0.977
54,-3.794,5.614
55,-0.467,1.147
56,-1.439,6.149
