 ,X,Y
1,-0.041,1.402
2,0.359,7.625
3,0.265,1.497
4,6.228,3.594
5,0.359,1.261
6,6.535,2.487
7,0.430,1.049
8,6.653,0.295
9,0.619,0.837
10,7.148,0.106
11,0.666,0.554
12,8.232,-0.271
13,0.737,0.318
14,7.925,-0.813
15,0.713,0.082
16,8.020,-1.756
17,0.784,-0.177
18,7.666,-2.110
19,0.713,-0.389
20,7.101,-2.369
21,0.737,-0.577
22,7.195,-1.945
23,0.619,-0.790
24,6.629,-3.312
25,0.572,-0.978
26,6.228,-3.406
27,0.430,-1.120
28,5.545,-3.194
29,0.265,-1.237
30,2.363,-4.632
31,0.053,-1.261
32,-2.681,-4.514
33,-0.301,-1.379
34,-4.520,-3.594
35,-0.442,-1.096
36,-5.887,-2.345
37,-0.631,-0.955
38,-5.887,-2.581
39,-0.701,-0.719
40,-7.065,-0.059
41,-0.725,-0.507
42,-7.466,0.436
43,-0.795,-0.247
44,-7.843,1.143
45,-0.819,-0.012
46,-7.419,-0.059
47,-0.725,0.436
48,-8.409,0.719
49,-0.725,0.636
50,-7.902,1.768
51,-0.707,0.778
52,-7.672,2.333
53,-0.566,0.972
54,-7.902,2.652
55,-0.389,1.255
56,-7.283,3.483
57,-0.247,1.432
58,-6.170,4.137
