 ,X,Y
1,0.200,1.796
2,0.360,7.195
3,0.360,1.541
4,4.019,5.510
5,0.449,1.297
6,5.504,4.357
7,0.804,1.164
8,6.901,0.610
9,0.804,1.009
10,7.966,-0.277
11,0.848,0.765
12,8.010,0.122
13,0.826,0.521
14,8.187,-0.432
15,0.782,0.255
16,7.544,-1.452
17,0.759,0.033
18,7.544,-1.231
19,0.715,-0.211
20,7.323,-1.896
21,0.626,-0.521
22,6.724,-2.916
23,0.516,-0.809
24,5.637,-3.093
25,0.382,-0.898
26,5.105,-3.315
27,0.139,-0.987
28,2.733,-5.399
29,-0.039,-0.987
30,-0.504,-5.200
31,-0.194,-1.120
32,-5.094,-2.140
33,-0.327,-0.965
34,-5.116,-0.876
35,-0.482,-0.743
36,-6.491,-0.055
37,-0.615,-0.432
38,-6.735,-1.563
39,-0.726,-0.277
40,-6.979,-0.410
41,-0.704,-0.033
42,-7.644,0.654
43,-0.660,0.122
44,-7.555,1.541
45,-0.593,0.299
46,-7.001,3.359
47,-0.482,0.521
48,-7.068,3.027
49,-0.504,0.698
50,-6.624,3.426
51,-0.460,0.920
52,-6.181,4.202
53,-0.327,1.120
54,-5.759,4.424
55,-0.061,1.408
56,-6.292,3.780
57,0.094,1.630
58,-5.560,4.756
