 ,X,Y
1,-0.071,0.898
2,-0.496,5.201
3,0.118,1.017
4,1.584,5.911
5,0.284,0.875
6,2.624,5.674
7,0.496,0.686
8,4.492,3.806
9,0.662,0.449
10,5.130,2.766
11,0.709,0.236
12,6.194,1.797
13,0.686,0.000
14,6.407,0.260
15,0.662,-0.236
16,5.958,-1.726
17,0.662,-0.426
18,5.391,-2.624
19,0.591,-0.638
20,4.658,-2.246
21,0.426,-0.827
22,3.712,-3.239
23,0.236,-0.851
24,2.577,-3.405
25,0.047,-0.898
26,2.081,-2.364
27,-0.024,-1.088
28,1.679,-3.499
29,-0.284,-0.804
30,-3.475,-3.523
31,-0.520,-0.686
32,-4.137,-2.979
33,-0.709,-0.615
34,-5.367,-2.175
35,-0.804,-0.378
36,-6.171,-1.419
37,-0.804,-0.213
38,-6.644,-0.591
39,-0.851,0.071
40,-6.762,-0.189
41,-0.780,0.284
42,-6.005,0.591
43,-0.520,0.709
44,-5.982,2.293
45,-0.402,0.993
46,-3.688,5.060
47,-0.189,1.111
48,-1.773,4.752
