 ,X,Y
1,0.111,0.759
2,2.574,3.963
3,0.296,0.593
4,3.556,3.648
5,0.463,0.463
6,4.389,2.093
7,0.648,0.315
8,5.074,1.037
9,0.667,0.074
10,5.204,-0.370
11,0.611,-0.111
12,4.963,-0.907
13,0.611,-0.315
14,4.648,-1.222
15,0.481,-0.500
16,3.796,-1.630
17,0.389,-0.630
18,3.333,-1.944
19,0.259,-0.722
20,1.667,-3.222
21,0.130,-0.722
22,1.370,-3.204
23,-0.056,-0.722
24,-2.796,-2.315
25,-0.241,-0.593
26,-2.981,-2.778
27,-0.389,-0.611
28,-3.759,-1.741
29,-0.463,-0.463
30,-3.907,-2.093
31,-0.556,-0.315
32,-4.704,-1.648
33,-0.685,-0.093
34,-5.074,-0.648
35,-0.722,0.093
36,-4.741,0.759
37,-0.722,0.241
38,-4.944,0.204
39,-0.593,0.481
40,-4.630,0.519
41,-0.556,0.611
42,-4.685,1.296
43,-0.389,0.778
44,-2.315,3.815
45,-0.204,0.963
46,-1.963,3.704
47,-0.074,0.889
48,-1.963,4.333
