 ,X,Y
1,-0.054,1.881
2,0.271,7.854
3,0.466,1.491
4,5.043,5.971
5,0.693,1.199
6,6.699,4.900
7,0.791,0.680
8,9.199,3.244
9,1.018,0.322
10,9.686,0.290
11,0.855,-0.327
12,9.296,-0.749
13,0.953,-0.684
14,8.257,-3.379
15,0.758,-1.203
16,7.316,-3.216
17,0.368,-1.333
18,3.095,-6.333
19,0.011,-1.463
20,-0.183,-6.105
21,-0.508,-1.074
22,-6.839,-2.112
23,-0.735,-0.749
24,-8.040,-1.918
25,-1.027,-0.392
26,-9.176,-1.301
27,-0.930,0.095
28,-9.695,0.972
29,-0.995,0.712
30,-9.566,2.173
31,-0.833,1.134
32,-5.670,4.543
33,-0.508,1.621
34,-5.118,5.939
