 ,X,Y
1,0.089,1.334
2,1.827,5.605
3,0.447,1.012
4,3.208,4.526
5,0.698,0.711
6,5.391,3.522
7,0.773,0.385
8,7.223,0.535
9,0.698,0.008
10,7.022,0.285
11,0.773,-0.343
12,5.843,-1.271
13,0.623,-0.594
14,4.914,-2.250
15,0.548,-0.845
16,3.459,-3.229
17,0.347,-1.071
18,2.555,-3.379
19,0.146,-1.171
20,1.501,-3.856
21,-0.055,-1.146
22,0.949,-3.630
23,-0.306,-1.146
24,0.246,-4.057
25,-0.532,-1.071
26,-2.338,-4.233
27,-0.682,-0.870
28,-5.274,-2.451
29,-0.782,-0.569
30,-6.178,-1.874
31,-0.833,-0.242
32,-6.504,-0.970
33,-0.883,0.159
34,-6.855,1.138
35,-0.833,0.535
36,-5.952,2.192
37,-0.632,0.937
38,-4.622,3.672
39,-0.406,1.263
40,-3.894,4.074
41,-0.105,1.439
42,-0.230,5.379
