 ,X,Y
1,0.148,1.126
2,1.766,4.835
3,0.461,0.970
4,3.749,3.655
5,0.687,0.619
6,5.731,1.773
7,0.737,0.142
8,6.534,0.393
9,0.813,-0.159
10,6.459,-0.837
11,0.788,-0.511
12,5.882,-1.816
13,0.637,-0.837
14,0.461,-1.113
15,3.147,-3.597
16,0.210,-1.163
17,1.089,-4.400
18,-0.066,-1.289
19,0.763,-4.702
20,-0.367,-1.339
21,-1.897,-4.099
22,-0.492,-1.113
23,-3.002,-3.949
24,-0.793,-0.787
25,-4.934,-2.117
26,-0.894,-0.460
27,-6.364,-1.013
28,-0.869,-0.084
29,-6.314,-0.310
30,-0.869,0.292
31,-5.913,1.472
32,-0.643,0.769
33,-4.984,2.952
34,-0.442,1.120
35,-2.901,4.659
36,-0.141,1.271
37,-1.094,5.211
