 ,X,Y
1,2.165,-2.100
2,2.280,3.587
3,2.390,-2.122
4,6.283,3.018
5,2.586,-2.406
6,7.945,1.706
7,2.740,-2.690
8,10.286,-3.106
9,2.674,-2.887
10,9.870,-4.550
11,2.696,-3.303
12,9.017,-7.087
13,2.565,-3.543
14,7.923,-6.934
15,2.390,-3.609
16,3.418,-8.158
17,1.843,-3.850
18,-1.176,-5.993
19,1.668,-3.631
20,-3.822,-5.687
21,1.646,-3.303
22,-5.178,-4.790
23,1.580,-2.997
24,-5.878,-2.122
25,1.646,-2.647
26,-5.791,-0.175
27,1.843,-2.384
28,-2.466,3.259
29,2.018,-2.144
30,0.334,3.937
