 ,X,Y
1,0.097,0.949
2,1.124,3.622
3,0.187,0.808
4,1.548,3.612
5,0.285,0.660
6,2.811,2.759
7,0.384,0.545
8,2.975,2.234
9,0.482,0.447
10,3.647,1.562
11,0.531,0.299
12,4.713,0.791
13,0.581,0.135
14,4.844,0.676
15,0.548,0.004
16,4.631,0.004
17,0.531,-0.144
18,4.451,-0.242
19,0.531,-0.275
20,4.254,-0.570
21,0.515,-0.422
22,3.795,-1.537
23,0.449,-0.570
24,3.057,-1.964
25,0.335,-0.701
26,2.499,-2.177
27,0.203,-0.800
28,2.614,-2.521
29,0.072,-0.832
30,2.138,-2.817
31,-0.059,-0.783
32,0.433,-3.637
33,-0.239,-0.718
34,-2.535,-2.800
35,-0.321,-0.603
36,-3.093,-2.571
37,-0.420,-0.488
38,-4.109,-0.160
39,-0.518,-0.340
40,-4.159,-0.701
41,-0.567,-0.193
42,-4.569,-0.226
43,-0.567,-0.045
44,-4.913,-0.324
45,-0.551,0.102
46,-5.028,0.398
47,-0.502,0.266
48,-4.519,0.414
49,-0.518,0.365
50,-3.880,2.562
51,-0.436,0.545
52,-3.175,2.497
53,-0.371,0.693
54,-3.043,2.447
55,-0.256,0.873
56,-2.010,3.530
57,-0.125,1.037
58,-0.649,4.202
