 ,X,Y
1,4.649,3.585
2,4.936,5.796
3,4.732,3.490
4,5.246,5.402
5,4.840,3.418
6,6.692,3.752
7,4.924,3.286
8,8.079,3.597
9,5.007,3.119
10,8.007,3.836
11,5.079,3.023
12,8.031,3.502
13,5.079,2.904
14,7.911,3.310
15,5.103,2.796
16,7.732,2.522
17,5.103,2.653
18,7.863,2.689
19,5.055,2.510
20,7.720,2.008
21,4.948,2.426
22,7.493,1.625
23,4.864,2.354
24,6.692,0.789
25,4.780,2.283
26,5.904,0.514
27,4.661,2.283
28,3.944,0.323
29,4.529,2.295
30,3.000,0.777
31,4.446,2.366
32,2.737,0.944
33,4.350,2.402
34,2.032,1.291
35,4.242,2.450
36,1.601,1.554
37,4.147,2.557
38,1.171,2.055
39,4.111,2.701
40,1.111,2.211
41,4.099,2.820
42,1.350,2.151
43,4.111,2.940
44,1.386,2.808
45,4.099,3.035
46,2.067,3.537
47,4.147,3.215
48,2.235,3.908
49,4.195,3.358
50,2.354,4.063
51,4.314,3.466
52,3.406,5.091
53,4.446,3.621
54,3.980,5.330
55,4.541,3.693
56,4.529,5.808
