 ,X,Y
1,0.133,1.060
2,1.579,3.379
3,0.210,0.802
4,2.198,3.585
5,0.269,0.626
6,3.272,2.039
7,0.357,0.537
8,3.847,1.553
9,0.357,0.346
10,4.377,0.802
11,0.416,0.214
12,4.509,-0.066
13,0.431,0.007
14,4.391,-0.641
15,0.445,-0.125
16,4.274,-1.053
17,0.401,-0.331
18,4.023,-1.274
19,0.387,-0.464
20,3.449,-1.450
21,0.298,-0.641
22,3.081,-1.553
23,0.166,-0.641
24,2.036,-2.643
25,0.033,-0.788
26,1.800,-2.481
27,-0.144,-0.802
28,-1.999,-1.480
29,-0.232,-0.626
30,-2.382,-2.378
31,-0.306,-0.479
32,-3.618,-1.185
33,-0.379,-0.346
34,-4.119,-0.611
35,-0.467,-0.184
36,-4.443,0.022
37,-0.394,0.022
38,-4.561,-0.081
39,-0.423,0.199
40,-4.325,0.287
41,-0.364,0.375
42,-3.795,1.288
43,-0.350,0.582
44,-3.250,2.422
45,-0.276,0.758
46,-2.985,2.834
47,-0.114,0.920
48,-1.793,3.320
