 ,X,Y
1,-0.226,1.193
2,-0.328,5.470
3,-0.048,1.279
4,4.594,3.643
5,0.167,1.128
6,5.454,3.837
7,0.231,0.914
8,4.143,4.116
9,0.360,0.699
10,6.206,3.450
11,0.489,0.548
12,6.572,2.332
13,0.575,0.333
14,6.980,1.988
15,0.618,0.075
16,7.131,1.150
17,0.639,-0.075
18,6.787,-0.785
19,0.575,-0.355
20,6.959,-0.634
21,0.575,-0.505
22,6.615,-1.171
23,0.489,-0.699
24,5.605,-1.881
25,0.446,-0.914
26,5.003,-2.891
27,0.231,-1.128
28,3.520,-3.686
29,-0.048,-1.128
30,-3.101,-4.073
31,-0.199,-1.042
32,-3.337,-3.901
33,-0.435,-0.849
34,-4.734,-2.375
35,-0.543,-0.677
36,-5.293,-2.031
37,-0.586,-0.527
38,-6.303,-1.795
39,-0.586,-0.355
40,-6.712,-0.892
41,-0.693,-0.011
42,-7.184,-0.613
43,-0.715,0.140
44,-7.507,-0.097
45,-0.736,0.441
46,-7.399,0.204
47,-0.435,0.742
48,-6.690,2.805
49,-0.349,0.892
50,-5.916,3.149
51,-0.285,1.128
52,-3.874,4.632
