 ,X,Y
1,0.029,0.996
2,1.377,5.655
3,0.259,1.035
4,2.153,5.625
5,0.376,0.762
6,5.357,3.106
7,0.474,0.547
8,5.806,2.637
9,0.532,0.391
10,6.509,2.324
11,0.532,0.176
12,6.997,1.543
13,0.532,-0.059
14,6.919,1.055
15,0.591,-0.254
16,5.454,-3.359
17,0.474,-0.391
18,4.868,-3.633
19,0.396,-0.703
20,4.751,-3.301
21,0.220,-0.645
22,1.626,-4.473
23,0.122,-0.664
24,0.474,-4.473
25,-0.034,-0.723
26,-1.440,-4.844
27,-0.210,-0.723
28,-2.358,-4.375
29,-0.347,-0.605
30,-3.003,-4.473
31,-0.425,-0.488
32,-3.941,-3.262
33,-0.542,-0.371
34,-5.327,-2.617
35,-0.542,-0.195
36,-6.558,-1.309
37,-0.503,-0.020
38,-6.167,-1.270
39,-0.464,0.195
40,-6.499,1.758
41,-0.405,0.371
42,-6.011,2.109
43,-0.386,0.605
44,-6.128,3.379
45,-0.269,0.742
46,-4.390,4.453
47,-0.093,0.977
48,-2.788,5.332
49,0.083,1.094
50,-0.601,5.137
