 ,X,Y
1,0.049,1.637
2,0.638,4.786
3,0.151,1.458
4,4.299,3.967
5,0.305,1.253
6,4.939,3.711
7,0.484,0.843
8,7.116,1.662
9,0.586,0.510
10,7.423,-0.949
11,0.458,0.126
12,7.987,-2.767
13,0.458,-0.284
14,8.166,-2.537
15,0.433,-0.514
16,6.629,-2.383
17,0.407,-0.745
18,5.528,-2.537
19,0.254,-1.052
20,3.582,-3.920
21,0.049,-1.180
22,3.506,-3.280
23,-0.156,-1.205
24,2.200,-3.510
25,-0.387,-1.205
26,-2.922,-4.125
27,-0.463,-1.026
28,-5.073,-1.436
29,-0.592,-0.770
30,-5.713,-0.514
31,-0.668,-0.514
32,-7.582,-0.360
33,-0.592,-0.181
34,-8.197,1.458
35,-0.617,0.126
36,-7.915,3.353
37,-0.566,0.561
38,-7.736,3.890
39,-0.592,1.022
40,-6.660,4.198
41,-0.335,1.304
42,-5.124,3.737
43,-0.131,1.637
44,-2.461,5.299
