 ,X,Y
1,0.135,1.931
2,0.631,6.191
3,0.427,1.756
4,4.220,5.695
5,0.514,1.494
6,6.087,4.236
7,0.719,1.114
8,6.699,4.061
9,0.719,0.648
10,8.771,2.194
11,0.777,0.181
12,9.500,-1.891
13,0.689,-0.140
14,9.033,-3.087
15,0.660,-0.665
16,8.012,-3.174
17,0.514,-0.986
18,6.203,-3.612
19,0.339,-1.219
20,4.657,-4.604
21,0.077,-1.365
22,3.111,-5.041
23,-0.157,-1.365
24,0.544,-5.625
25,-0.361,-1.219
26,-4.620,-2.824
27,-0.507,-0.782
28,-6.692,-1.599
29,-0.565,-0.490
30,-7.742,-0.257
31,-0.653,-0.140
32,-9.667,1.202
33,-0.711,0.298
34,-9.872,2.223
35,-0.711,0.764
36,-9.376,3.507
37,-0.478,1.260
38,-7.800,4.411
39,-0.244,1.610
40,-6.108,4.003
41,-0.127,2.048
42,-4.474,4.732
