 ,X,Y
1,0.144,2.193
2,-0.194,6.929
3,0.381,1.956
4,4.780,5.711
5,0.517,1.719
6,6.472,5.272
7,0.753,1.245
8,7.791,2.734
9,0.787,0.704
10,8.874,1.854
11,0.720,0.196
12,10.769,-2.341
13,0.889,-0.176
14,10.295,-3.593
15,0.753,-0.751
16,8.874,-4.338
17,0.483,-1.123
18,6.505,-5.082
19,0.212,-1.394
20,5.693,-4.608
21,-0.092,-1.563
22,3.697,-5.217
23,-0.363,-1.428
24,2.547,-5.623
25,-0.600,-1.293
26,-5.946,-2.781
27,-0.803,-1.022
28,-7.266,0.298
29,-0.837,-0.616
30,-9.296,-0.954
31,-0.837,-0.277
32,-10.243,2.396
33,-0.735,0.129
34,-10.209,3.444
35,-0.701,0.670
36,-9.499,3.546
37,-0.600,1.279
38,-8.653,4.798
39,-0.431,1.753
40,-6.893,5.373
41,-0.194,2.125
42,-3.848,7.403
