 ,X,Y
1,0.114,1.022
2,0.038,4.523
3,0.265,0.984
4,3.217,4.485
5,0.435,0.776
6,3.804,3.861
7,0.492,0.568
8,5.507,1.798
9,0.549,0.284
10,5.734,1.154
11,0.606,0.038
12,6.056,-1.287
13,0.454,-0.265
14,5.943,-2.498
15,0.397,-0.473
16,5.337,-3.482
17,0.397,-0.719
18,4.277,-3.785
19,0.189,-0.833
20,1.571,-5.053
21,-0.170,-0.852
22,-3.785,-2.971
23,-0.341,-0.700
24,-4.410,-2.593
25,-0.454,-0.435
26,-4.977,-2.082
27,-0.492,-0.189
28,-5.961,-1.476
29,-0.492,0.076
30,-6.378,-0.189
31,-0.416,0.341
32,-5.848,1.495
33,-0.360,0.549
34,-4.845,2.706
35,-0.151,0.700
36,-3.350,4.050
37,0.000,0.946
38,-1.363,5.242
