 ,X,Y
1,0.044,1.300
2,0.419,5.044
3,0.066,0.771
4,2.908,4.251
5,0.176,0.573
6,4.163,2.996
7,0.176,0.352
8,5.110,2.004
9,0.220,0.066
10,5.947,1.300
11,0.396,-0.176
12,6.124,-0.374
13,0.419,-0.374
14,5.771,-2.137
15,0.352,-0.595
16,4.538,-3.701
17,0.242,-0.749
18,2.731,-4.295
19,0.176,-0.903
20,1.894,-4.868
21,0.044,-0.727
22,-1.388,-4.031
23,-0.110,-0.815
24,-2.225,-4.383
25,-0.264,-0.881
26,-3.238,-3.502
27,-0.308,-0.705
28,-4.251,-2.555
29,-0.419,-0.529
30,-5.375,-1.586
31,-0.485,-0.308
32,-5.903,0.000
33,-0.507,-0.132
34,-6.300,0.617
35,-0.352,0.220
36,-6.168,2.247
37,-0.176,0.507
38,-5.287,3.612
39,-0.154,0.705
40,-3.899,4.339
41,-0.088,0.969
42,-1.740,4.736
