 ,X,Y
1,0.135,1.355
2,0.723,5.375
3,0.158,1.016
4,2.507,5.013
5,0.226,0.677
6,4.291,3.862
7,0.271,0.429
8,5.533,0.994
9,0.203,0.158
10,6.255,-0.406
11,0.271,-0.113
12,6.436,-1.332
13,0.361,-0.406
14,5.171,-2.800
15,0.248,-0.587
16,4.607,-3.839
17,0.090,-0.700
18,3.591,-4.313
19,0.090,-0.881
20,2.913,-4.358
21,-0.090,-0.813
22,1.287,-4.968
23,-0.248,-0.903
24,-3.139,-4.178
25,-0.248,-0.655
26,-3.816,-4.313
27,-0.384,-0.497
28,-5.916,-2.258
29,-0.406,-0.339
30,-6.097,-0.497
31,-0.406,-0.090
32,-6.729,-0.068
33,-0.271,0.203
34,-5.758,2.145
35,-0.113,0.565
36,-5.081,2.597
37,-0.090,0.813
38,-3.591,4.065
39,-0.068,1.219
40,-1.671,5.194
