 ,X,Y
1,0.031,1.312
2,0.812,4.719
3,0.286,1.083
4,2.516,4.354
5,0.391,0.812
6,3.766,3.500
7,0.391,0.625
8,4.849,1.896
9,0.453,0.417
10,6.745,-0.167
11,0.474,0.208
12,6.036,-0.146
13,0.432,-0.042
14,6.245,-2.646
15,0.432,-0.333
16,5.057,-3.396
17,0.370,-0.562
18,3.974,-3.229
19,0.182,-0.688
20,1.891,-3.938
21,0.016,-0.708
22,0.641,-4.083
23,-0.130,-0.792
24,-2.276,-4.250
25,-0.339,-0.625
26,-3.755,-2.396
27,-0.359,-0.417
28,-4.380,-2.521
29,-0.443,-0.271
30,-5.568,-1.792
31,-0.401,-0.021
32,-6.568,-0.354
33,-0.359,0.167
34,-6.089,0.562
35,-0.380,0.417
36,-5.547,2.542
37,-0.276,0.688
38,-4.505,3.583
39,-0.193,0.979
40,-3.443,4.333
41,-0.089,1.208
42,-1.797,4.729
