 ,X,Y
1,0.049,1.103
2,0.387,5.159
3,0.179,0.983
4,2.391,4.976
5,0.384,0.880
6,4.418,3.870
7,0.466,0.573
8,5.442,1.638
9,0.486,0.328
10,6.158,1.331
11,0.425,0.164
12,6.752,-1.392
13,0.486,-0.102
14,6.056,-2.498
15,0.466,-0.307
16,5.319,-2.662
17,0.384,-0.532
18,4.234,-3.194
19,0.302,-0.737
20,2.411,-4.157
21,0.159,-0.880
22,0.486,-4.566
23,-0.169,-1.003
24,-1.930,-3.092
25,-0.333,-0.758
26,-2.462,-3.563
27,-0.394,-0.594
28,-4.387,-2.764
29,-0.558,-0.389
30,-5.288,-2.396
31,-0.538,-0.143
32,-6.271,-1.372
33,-0.435,0.164
34,-6.865,-0.225
35,-0.476,0.430
36,-6.107,1.884
37,-0.435,0.676
38,-4.530,3.399
39,-0.333,0.983
40,-4.694,3.235
41,-0.251,1.270
42,-3.118,4.300
