 ,X,Y
1,0.242,0.887
2,1.473,5.526
3,0.434,0.690
4,3.157,5.168
5,0.524,0.493
6,4.859,3.663
7,0.524,0.170
8,6.883,1.335
9,0.488,-0.134
10,6.507,-1.478
11,0.488,-0.349
12,5.576,-3.180
13,0.381,-0.582
14,3.175,-5.052
15,0.219,-0.788
16,2.584,-4.568
17,-0.031,-0.842
18,-0.676,-5.302
19,-0.282,-0.609
20,-2.611,-4.568
21,-0.461,-0.448
22,-5.244,-3.493
23,-0.515,-0.215
24,-6.641,-2.096
25,-0.497,0.000
26,-7.197,0.627
27,-0.372,0.322
28,-5.943,2.383
29,-0.318,0.645
30,-3.005,5.034
31,-0.121,0.851
32,-2.253,5.347
33,0.058,0.976
34,-0.748,5.705
35,0.184,1.084
36,0.219,5.885
