 ,X,Y
1,0.048,0.986
2,0.196,5.586
3,0.100,0.858
4,2.056,5.345
5,0.180,0.697
6,3.322,4.544
7,0.341,0.489
8,5.021,2.877
9,0.469,0.313
10,5.646,2.140
11,0.453,0.088
12,6.063,-0.793
13,0.405,-0.184
14,5.389,-2.172
15,0.357,-0.409
16,4.123,-3.454
17,0.244,-0.537
18,3.594,-3.053
19,0.036,-0.681
20,0.453,-4.496
21,-0.317,-0.569
22,-2.753,-3.662
23,-0.461,-0.361
24,-4.772,-2.444
25,-0.509,-0.184
26,-5.718,-1.547
27,-0.445,-0.008
28,-5.622,1.354
29,-0.429,0.264
30,-5.606,0.906
31,-0.397,0.505
32,-4.933,3.085
33,-0.268,0.745
34,-3.715,4.320
35,-0.188,0.922
36,-2.577,5.025
