 ,X,Y
1,0.241,1.066
2,1.273,5.711
3,0.413,0.998
4,3.130,5.332
5,0.550,0.929
6,4.163,5.195
7,0.585,0.619
8,5.951,4.025
9,0.791,0.482
10,7.706,1.445
11,0.826,0.275
12,8.015,0.275
13,0.654,-0.034
14,8.119,-0.275
15,0.688,-0.206
16,7.052,-2.718
17,0.688,-0.413
18,6.708,-2.718
19,0.585,-0.619
20,4.782,-4.438
21,0.344,-0.826
22,2.408,-5.883
23,0.069,-0.998
24,0.034,-6.020
25,-0.172,-1.032
26,-1.479,-4.919
27,-0.344,-0.826
28,-4.128,-3.647
29,-0.550,-0.722
30,-4.988,-3.337
31,-0.688,-0.585
32,-5.848,-2.924
33,-0.654,-0.344
34,-7.431,-1.410
35,-0.722,-0.103
36,-7.740,-0.757
37,-0.722,0.172
38,-7.603,1.961
39,-0.516,0.413
40,-7.327,3.268
41,-0.585,0.619
42,-5.573,5.367
43,-0.447,0.860
44,-4.335,6.364
45,-0.344,1.101
46,-2.374,6.708
47,-0.103,1.273
48,-1.548,5.573
