 ,X,Y
1,0.000,1.133
2,0.133,5.733
3,0.328,1.167
4,2.150,5.611
5,0.394,1.033
6,3.883,5.611
7,0.528,0.944
8,5.861,4.433
9,0.706,0.767
10,6.439,4.433
11,0.750,0.411
12,7.350,3.300
13,0.772,0.122
14,8.061,1.522
15,0.661,-0.167
16,7.994,0.233
17,0.728,-0.322
18,7.506,-1.056
19,0.794,-0.611
20,6.283,-2.833
21,0.594,-0.789
22,5.906,-3.389
23,0.439,-1.056
24,4.106,-4.833
25,0.239,-1.122
26,-1.583,-5.811
27,-0.094,-1.122
28,-2.739,-5.122
29,-0.339,-0.967
30,-4.428,-3.211
31,-0.494,-0.811
32,-5.672,-3.500
33,-0.606,-0.500
34,-6.628,-2.544
35,-0.606,-0.300
36,-7.339,-2.189
37,-0.650,-0.011
38,-7.872,-0.722
39,-0.650,0.189
40,-7.761,1.900
41,-0.539,0.433
42,-7.294,3.367
43,-0.539,0.611
44,-5.583,5.256
45,-0.406,0.833
46,-4.739,5.744
47,-0.250,1.167
48,-2.694,6.233
49,-0.117,1.233
50,-1.606,5.678
