 ,X,Y
1,-0.069,1.344
2,0.459,6.192
3,0.230,1.206
4,2.895,5.778
5,0.437,1.068
6,2.665,6.950
7,0.574,0.885
8,6.709,4.538
9,0.735,0.747
10,7.352,4.285
11,0.873,0.471
12,8.294,3.527
13,0.758,0.241
14,8.386,2.585
15,0.804,-0.057
16,8.960,1.183
17,0.827,-0.287
18,8.524,-0.793
19,0.850,-0.678
20,7.260,-3.205
21,0.712,-0.885
22,6.617,-3.963
23,0.482,-0.999
24,2.343,-6.755
25,0.299,-1.126
26,1.287,-6.617
27,0.023,-1.264
28,-4.710,-3.745
29,-0.299,-1.149
30,-4.894,-4.319
31,-0.459,-1.011
32,-5.744,-3.860
33,-0.666,-0.850
34,-6.042,-4.181
35,-0.781,-0.551
36,-7.605,-2.458
37,-0.689,-0.276
38,-8.547,-1.861
39,-0.827,-0.023
40,-8.730,-0.942
41,-0.735,0.207
42,-8.707,2.022
43,-0.735,0.528
44,-9.213,2.389
45,-0.574,0.735
46,-5.859,6.226
47,-0.368,0.896
48,-3.630,6.456
49,-0.230,1.241
50,-1.585,6.341
