 ,X,Y
1,-0.071,1.392
2,-0.006,6.282
3,0.137,1.451
4,3.159,5.734
5,0.351,1.309
6,3.944,5.639
7,0.518,1.095
8,6.181,5.568
9,0.708,0.809
10,7.489,3.379
11,0.732,0.619
12,7.918,3.212
13,0.755,0.333
14,8.560,2.260
15,0.827,0.119
16,8.679,0.262
17,0.708,-0.119
18,8.370,-1.570
19,0.660,-0.357
20,6.966,-3.474
21,0.565,-0.619
22,6.442,-4.069
23,0.327,-0.761
24,1.612,-5.615
25,0.042,-0.952
26,-5.193,-1.999
27,-0.244,-0.880
28,-5.455,-3.069
29,-0.506,-0.690
30,-6.787,-3.331
31,-0.720,-0.547
32,-5.431,-2.379
33,-0.791,-0.357
34,-7.620,-2.308
35,-0.744,0.071
36,-8.857,-0.833
37,-0.815,0.262
38,-9.095,-0.024
39,-0.767,0.571
40,-8.905,2.760
41,-0.625,0.880
42,-8.405,4.331
43,-0.553,1.023
44,-6.573,5.687
45,-0.339,1.261
46,-3.623,7.305
47,-0.173,1.499
48,-1.814,6.567
