 ,X,Y
1,-0.032,1.290
2,0.167,5.688
3,0.274,1.366
4,2.253,5.667
5,0.339,1.129
6,4.145,5.022
7,0.532,0.892
8,4.962,4.871
9,0.618,0.677
10,5.866,4.032
11,0.575,0.462
12,6.661,3.065
13,0.618,0.204
14,7.392,1.022
15,0.790,-0.097
16,7.500,0.118
17,0.790,-0.355
18,7.113,-1.839
19,0.726,-0.570
20,6.382,-2.978
21,0.511,-0.763
22,4.898,-4.376
23,0.274,-0.978
24,2.747,-5.323
25,0.038,-1.151
26,3.005,-5.194
27,-0.478,-1.022
28,-4.844,-3.516
29,-0.629,-0.763
30,-5.855,-2.892
31,-0.715,-0.441
32,-6.952,-2.892
33,-0.844,-0.204
34,-7.747,-0.785
35,-0.866,0.011
36,-7.597,-0.204
37,-0.715,0.247
38,-7.575,1.022
39,-0.629,0.505
40,-7.231,3.516
41,-0.608,0.742
42,-6.629,4.570
43,-0.522,0.892
44,-5.446,4.978
45,-0.263,1.151
46,-3.210,5.753
47,-0.113,1.280
48,-1.468,6.054
