 ,X,Y
1,-0.002,1.050
2,3.280,3.909
3,0.252,0.898
4,4.059,3.199
5,0.506,0.678
6,4.735,2.437
7,0.658,0.407
8,5.632,-0.303
9,0.540,0.136
10,6.292,-0.929
11,0.590,-0.151
12,5.784,-2.114
13,0.624,-0.371
14,4.769,-2.892
15,0.354,-0.506
16,3.923,-3.129
17,0.201,-0.726
18,3.602,-3.078
19,0.151,-0.879
20,3.060,-3.264
21,-0.002,-0.980
22,-1.744,-3.484
23,-0.171,-0.912
24,-1.457,-3.619
25,-0.374,-0.946
26,-3.741,-1.792
27,-0.577,-0.896
28,-3.791,-3.213
29,-0.814,-0.743
30,-4.857,-1.674
31,-0.898,-0.523
32,-5.686,-1.065
33,-0.983,-0.151
34,-6.109,-0.879
35,-0.983,0.119
36,-6.397,0.864
37,-0.881,0.424
38,-6.075,1.625
39,-0.848,0.695
40,-5.365,1.710
41,-0.678,0.948
42,-3.859,3.875
43,-0.425,1.135
44,-2.387,4.738
45,-0.188,1.219
46,-0.763,5.161
