 ,X,Y
1,0.000,0.979
2,2.701,3.915
3,0.176,0.744
4,3.837,3.073
5,0.411,0.568
6,4.111,2.975
7,0.470,0.352
8,4.756,1.899
9,0.548,0.157
10,5.520,0.705
11,0.548,-0.039
12,5.324,-0.431
13,0.568,-0.313
14,4.796,-0.235
15,0.528,-0.489
16,4.150,-2.114
17,0.391,-0.626
18,3.093,-1.546
19,0.137,-0.646
20,2.212,-2.231
21,0.000,-0.744
22,-0.920,-3.288
23,-0.215,-0.705
24,-1.370,-3.425
25,-0.352,-0.724
26,-3.210,-2.094
27,-0.446,-0.579
28,-4.008,-1.391
29,-0.545,-0.430
30,-4.638,-1.225
31,-0.744,-0.281
32,-5.086,-1.076
33,-0.761,-0.032
34,-5.417,-0.032
35,-0.694,0.233
36,-5.251,1.045
37,-0.628,0.449
38,-4.091,0.697
39,-0.479,0.797
40,-4.406,3.083
41,-0.330,0.962
42,-2.567,4.624
43,-0.131,1.078
44,-0.711,5.188
