 ,X,Y
1,0.266,1.209
2,0.698,4.886
3,0.530,1.161
4,3.942,3.660
5,0.626,0.921
6,5.817,2.146
7,0.842,0.584
8,6.802,0.776
9,0.842,0.176
10,7.931,-1.459
11,0.842,-0.281
12,8.076,-1.939
13,0.650,-0.617
14,6.538,-4.655
15,0.434,-0.858
16,5.721,-3.477
17,0.242,-1.218
18,3.125,-4.390
19,-0.119,-1.266
20,-2.378,-4.270
21,-0.359,-0.978
22,-3.892,-3.189
23,-0.600,-0.690
24,-5.814,-2.756
25,-0.624,-0.377
26,-8.001,-0.521
27,-0.720,-0.065
28,-8.650,0.055
29,-0.720,0.392
30,-7.713,2.675
31,-0.527,0.776
32,-6.223,3.059
33,-0.287,1.137
34,-4.901,3.804
35,-0.023,1.449
36,-3.868,3.588
